FID,STYPE,FACILITY,FADDR1,FADDR2,FCITY,FSTATE,FZIP,FCOUNTY,FPHONE,FEXTEN,FFAX,OBN1,OBN2,SADDR,SCITY,SSTATE,SZIP,ICF,LICNO,LICENSEE,ODATE,EFFECTIVE,EXPIRES,FULL,SAELIGIBLE,CAPACITY,NFTOTAL,HATOTAL,LTCTOTAL,HTOTAL,TOTALBEDS,HGENLIC,REHABHLIC,PSYLIC,SALIC,DETOXLIC,HOSLIC,RSRCHLIC,OTHRHLIC,ALZLIC,HIVLIC,REHABNLIC,TBILIC,VENLIC,OTHNFLIC,NFGENLIC,HAALZLIC,HAHIVLIC,HAGENLIC,RETIREBEDS,CONCARE,ADCP,HOSPICE,RESPITE,REHAB,HOMECARE,SUBACUBEDS,CONSUBACUT,HCACAT,HOSCAT,NPCAT,NSGSVCS,NSGINTSV,NSGPDSV,IVSV,AIDESV,SWSV,PTSV,OTSV,SPSV,PMSV,DMESV,SPLYSV,NSGPOOL,POOLAIDE,HHASV,HHANO,HOSNO,HPBEDS,HRBEDS,HOSSV,ADMNAME,ADMPHONE,DONNAME,MGMTNAME,MGMTADDR,PARNAME,PARADDR,OWNER,OWNERADDR,HOLDSTYPE
"922792","Mental Health Homes","VOCA-Mallard Drive","818 Tyvola Road Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)531-9756","","(704)531-9980","","","6119 Mallard Drive","Charlotte","NC","28227",T,"MHL-060-107","VOCA Corporation of North Carolina",09/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)519-0077","","","","ResCare Inc","10140 Linn Station Road Louisville, KY 40223","Patrick Kelley","","MHL"
"932796","Mental Health Homes","VOCA-Meadowood Drive Group Home","P.O. Box 150","","Wilkesboro","NC","28697","Guilford","(336)547-8060","","(336)547-8061","","","401 Meadowood Street","Greensboro","NC","27409",T,"MHL-041-018","VOCA Corporation of North Carolina",03/25/1987,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shane Ferguson","(336)547-8060","","","","","","Patrick Kelley","","MHL"
"942803","Mental Health Homes","VOCA-Norwich Road Group Home","818 Tyvola Rd. Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)532-6642","","(704)558-4837","","","1006 Norwich Road","Charlotte","NC","28227",T,"MHL-060-102","VOCA Corporation of North Carolina",02/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)777-9830","","","","VOCA Corporation of America","10140 Linn Station Road Luoisville, KY 40223","Dennis Roberts","","MHL"
"922797","Mental Health Homes","VOCA-Oak Drive Group Home","818 Tyvola Rd Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)392-3657","","(704)392-4821","","","5416 Oak Drive","Charlotte","NC","28216",T,"MHL-060-133","VOCA Corporation of North Carolina",06/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ms Denise Derkowski","(704)777-9830","","","","ResCare"," Louisville, KY","Dennis Roberts","","MHL"
"944697","Mental Health Homes","VOCA-Oakhaven Drive Group Home","818 Tyvola Rd. Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)588-7436","","(704)558-4773","","","12516 Oakhaven Drive","Charlotte","NC","28273",T,"MHL-060-208","VOCA Corporation of North Carolina",09/21/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)519-0077","","","","ResCare","10140 Linn  Station Road Louisville, KY 40223","Dennis Roberts","","MHL"
"922326","Mental Health Homes","VOCA-Obie","1200 Navaho Drive","","Raleigh","NC","27609","Durham","(919)361-0983","","(919)361-2600","","","322 Obie Drive","Durham","NC","27713",T,"MHL-032-069","VOCA Corporation of North Carolina",08/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Jermaine Kearney","(919)850-2117","","","","ResCare","10140 Linn Station Road Louisville, KY 40223","VOCA Corporation of America","","MHL"
"922342","Mental Health Homes","Voca-Otis Street Home","1200 Navaho Drive","","Raleigh","NC","27609","Durham","(919)956-7601","","(919)688-3011","","","2415 Otis Street","Durham","NC","27707",T,"MHL-032-068","VOCA Corporation of North Carolina",07/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Jermaine Kearney","(919)850-2117","","","","ResCare Inc","10140 Linn Station Road Louisville, KY 40223","Patrick Kelley","","MHL"
"922798","Mental Health Homes","VOCA-Purser Group Home","818 Tyvola Rd. Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)535-4200","","(704)558-4773","","","1615 Purser Drive","Charlotte","NC","28215",T,"MHL-060-134","VOCA Corporation of North Carolina",06/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)519-0077","","","","ResCare","10140 Linn Station Road Louisville, KY 40223","Dennis Roberts","","MHL"
"955481","Mental Health Homes","VOCA-Rollins Group Home","301 10th St NW,   Ste b-101","","Conover","NC","28613","Rutherford","(828)248-1175","","(828)466-6025","","","297 Bob Rollins Road","Forest City","NC","28043",T,"MHL-081-018","VOCA Corporation of North Carolina",03/01/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Nickie Wright","(828)466-6023","","","","","","Patrick Kelley","","MHL"
"944694","Mental Health Homes","VOCA-Sandburg Group Home","834 Tyvola Rd. Suite 112","","Charlotte","NC","28217","Mecklenburg","(704)548-0152","","(704)548-0165","","","9317 Sandburg Avenue","Charlotte","NC","28213",T,"MHL-060-205","VOCA Corporation of North Carolina",08/03/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)519-0077","","","","ResCare Inc","10140 Linn Station Road Louisville, KY 40223","Dennis Roberts","","MHL"
"954822","Mental Health Homes","VOCA-Second Avenue Group Home","301 10th Street NW, Ste B-101","","Conover","NC","28613","Alexander","(828)635-1757","","(828)466-6025","","","49 Second Avenue SE","Taylorsville","NC","28681",T,"MHL-002-007","VOCA Corporation of North Carolina",05/20/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Nickie Wright","(828)466-6023","","","","ResCare","10140 Linn Station Road Louisville, KY 40223-3813","Patrick Kelley","","MHL"
"922799","Mental Health Homes","VOCA-Simpson Group Home","818 Tyvola Rd. Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)375-1250","","(704)558-4837","","","3017 Simpson Drive","Charlotte","NC","28205",T,"MHL-060-122","VOCA Corporation of North Carolina",03/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)777-9830","","","","","","Dennis Roberts","","MHL"
"955474","Mental Health Homes","VOCA-Sixth Street Group Home","1200 Navaho Drive","","Raleigh","NC","27609","Lee","(919)775-4496","","(919)775-1109","","","201 North Sixth Street","Sanford","NC","27330",T,"MHL-053-023","VOCA Corporation of North Carolina",03/01/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Jermaine Kearney","(919)850-2117","","","","VOCA/Mentor Corporation","10140 Linn Station Road Louisville, KY 40223","VOCA Corp. of America","","MHL"
"952800","Mental Health Homes","VOCA-St. John's Church Road Group Home","818 Tyvola Road Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)537-2423","","(704)558-4773","","","2220 St. John's Church Road","Charlotte","NC","28215",T,"MHL-060-130","VOCA Corporation of North Carolina",05/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)519-0077","","","","ResCare Inc","10140 Linn Station Road Louisville, KY 40223","Dennis Roberts","","MHL"
"944702","Mental Health Homes","VOCA-Toddville Road Group Home","818 Tyvola Rd. Suite 112","","Charlotte","NC","28217","Mecklenburg","(704)391-8077","","(704)558-4837","","","1809 Toddville Road","Charlotte","NC","28214",T,"MHL-060-213","VOCA Corporation of North Carolina",10/26/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)777-9830","","","","ResCare"," Louisville, KY","Dennis Roberts","","MHL"
"010953","Mental Health Homes","VOCA-Welborn Ave.","P.O. Box 150","","Wilkesboro","NC","28697","Wilkes","(336)667-0688","","(336)667-0688","","","1002 Welborn Avenue","Wilkesboro","NC","28697",T,"MHL-097-012","VOCA Corporation of North Carolina",12/01/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shane Ferguson","(336)838-8791","","","","","","Patrick Kelley","","MHL"
"922891","Mental Health Homes","VOCA-Wilson Avenue Group Home","818 Tyvola Road Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)393-7083","","(704)558-4773","","","2103 Wilson Avenue","Charlotte","NC","28208",T,"MHL-060-145","VOCA Corporation of North Carolina",09/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)519-0077","","","","ResCare Inc","10140 Linn Station Road Louisville, KY 40223","Dennis Roberts","","MHL"
"922801","Mental Health Homes","VOCA-Woodbridge Road Group Home","818 Tyvola Road Suite 104","","Charlotte","NC","28217","Mecklenburg","(704)567-0006","","(704)558-4773","","","5901 Woodbridge Road","Charlotte","NC","28227",T,"MHL-060-111","VOCA Corporation of North Carolina",10/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Derkowski","(704)567-0006","","","","ResCare Inc","10140 Linn Station Road Louisville, KY 40223","Dennis Roberts","","MHL"
"942795","Mental Health Homes","VOCA-Woodland","301 10th St. NW  Ste B-101","","Conover","NC","28613","Rutherford","(828)286-1099","","(828)286-1299","","","123 Woodland Drive","Rutherfordton","NC","28139",T,"MHL-081-016","VOCA Corporation of North Carolina",11/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Nickie Wright","(828)466-6023","","","","","","Patrick Kelley","","MHL"
"922802","Mental Health Homes","VOCA-Young Group Home","301 10th Street, NW Ste. B-101","","Conover","NC","28613","Cleveland","(704)482-2285","","(828)466-6025","","","211 Young Street","Shelby","NC","28150",T,"MHL-023-018","VOCA Corporation of North Carolina",11/19/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Nickie Wright","(828)466-6023","","","","","","Patrick Kelley","","MHL"
"922824","Mental Health Homes","Wakulla I & II","15235 Airport Rd","","Maxton","NC","28364","Robeson","(910)843-3760","","(910)844-9668","","","5792 & 5812 NC Hwy 71 North","Maxton","NC","28364",T,"MHL-078-029","RHA Health Services NC, LLC",12/01/1989,01/01/2018,12/31/2018,T,F,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Randy Robinson","(910)843-3760","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","","","Gordon J Simmons","","MHL"
"922018","Mental Health Homes","Walnut Creek","5709 US 70 East","","Goldsboro","NC","27534","Wayne","(919)778-3524","","(919)778-9619","","","5709 US 70 East","Goldsboro","NC","27534",T,"MHL-096-009","RHA Health Services NC, LLC",04/01/1988,01/01/2018,12/31/2018,T,F,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Linda Woodard","(919)778-3524","Thelma Roberson","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801-","Resource Healthcare of America Inc","One Buckhead Plaza   suite 900, 3060 Peachtree NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"945081","Mental Health Homes","Washington Street East Group Home","PO Box 11077","","Goldsboro","NC","27532","Lenoir","(252)566-2955","","(919)735-9643","","","407 West Washington Street","LaGrange","NC","28551",T,"MHL-054-038","NOVA IC, Inc.",08/29/1994,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Candra Hill","(919)734-8803","","","","","","Kimberly D Ford","","MHL"
"922844","Mental Health Homes","Watson's Group Home","PO Box 20084","","Greensboro","NC","27420","Guilford","(336)275-1461","","(336)275-1420","","","1310 Elwell Avenue","Greensboro","NC","27405",T,"MHL-041-048","Addie A. Watson",04/01/1988,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Addie Watson","(336)275-1461","","","","","","Addie A. Watson","PO Box 20084 Greensboro, NC 27420-","MHL"
"922855","Mental Health Homes","Webster  Group Home","PO Box 698","","Franklin","NC","28744","Jackson","(828)586-3796","","(828)369-5758","","","103 Little Savannah Road","Webster","NC","28788",T,"MHL-050-014","Macon Citizens Habilities, Inc.",09/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Christi Huff","(828)524-5888","","","","","","Jeannie B Garrett","","MHL"
"922856","Mental Health Homes","Wendover Home","1754 GKN Way","","Newton","NC","28658","Catawba","(828)428-3122","","(828)428-3600","","","631 Old Park Road","Maiden","NC","28650",T,"MHL-018-018","RHA Health Services NC, LLC",07/21/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Arlene Bridges","(828)428-0061","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","","","RHA Health Services NC, LLC","17 Church St Asheville, NC 28801","MHL"
"922012","Mental Health Homes","West Friendly","1508 Gatewood Ave","","Greensboro","NC","27405","Guilford","(336)294-5345","","(336)271-6984","","","4011 West Friendly Avenue","Greensboro","NC","27410",T,"MHL-041-074","RHA Health Services NC, LLC",05/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shelia Shaw","(336)273-6105","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801-","Resource Healthcare of America Inc","One Buckhead Plaza  Suite 900, 3060 Peachtree Road NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922862","Mental Health Homes","West Main Street Facility-Carrboro","111 Providence Road","","Chapel Hill","NC","27514","Orange","(919)942-6185","","(919)933-4490","","","1003 W. Main Street","Carrboro","NC","27510",T,"MHL-068-035","Residential Services, Inc.",08/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Debbie L Klein","(919)942-7391","","","","","","Scott A Keller","","MHL"
"922013","Mental Health Homes","Westminister","1508 Gatewood Ave","","Greensboro","NC","27405","Guilford","(336)852-3855","","(336)271-6984","","","1111 Westridge Road","Greensboro","NC","27410",T,"MHL-041-105","RHA Health Services NC, LLC",05/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shelia Shaw","(336)273-6105","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead Plaza  suite 900, 3060 Peachtree road  NW Atlanta, NC 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922014","Mental Health Homes","Westridge","1508 Gatewood Ave","","Greensboro","NC","27405","Guilford","(336)282-7477","","(336)271-6984","","","1609 Westridge Road","Greensboro","NC","27410",T,"MHL-041-076","RHA Health Services NC, LLC",09/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shelia Shaw","(336)273-6105","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead Plaza  Suite 900, 3060 Peachtree road  NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922774","Mental Health Homes","Westridge","1910 N Church St, Units 3B & 4A","","Greensboro","NC","27405","Guilford","(336)297-0890","","(336)370-1023","","","908 Westridge Road","Greensboro","NC","27410",T,"MHL-041-017","Community Innovations, Inc.",11/01/1982,01/01/2018,12/31/2018,T,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Kimberly Hayes","(336)706-4904","","","","ResCare","","Community Based Care, LLC","315 Wilkesboro Blvd NE, Suite 2A Lenoir, NC 28645","MHL"
"922868","Mental Health Homes","Westside Residential","80 Alliance Drive","","Whiteville","NC","28472","Robeson","(910)618-0777","","(910)914-0011","","","467 Creek Road","Orrum","NC","28369",T,"MHL-078-049","Community Innovations, Inc.",06/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Otavia Floyd","(910)618-0777","","","","Saguaro Group LLC","","Community Based Care, LLC","315 Wilkesboro Blvd NE, Suite 2A Lenoir, NC 28645","MHL"
"922879","Mental Health Homes","Wildcat Group Home","176 Wildcat Road","","Deep Gap","NC","28618","Watauga","(828)262-5454","","(828)262-5730","","","208 Wildcat Road","Deep Gap","NC","28618",T,"MHL-095-011","RHA Health Services NC, LLC",04/01/1990,01/01/2018,12/31/2018,T,F,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Luray Rominger","(828)262-5454","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801-","Residential Healthcare Affiliates Inc","1200 Ridgefield Blvd,  Suite 270 Asheville, NC 28806","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922880","Mental Health Homes","Wilhelm Place Home","P.O. Box 909","","Concord","NC","28026-0909","Cabarrus","(704)782-1706","","(704)721-5186","","","630 Wilhelm Place","Concord","NC","28026",T,"MHL-013-019","Piedmont Residential Development Center, Inc.",06/18/1990,01/01/2018,12/31/2018,T,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Lisa S Azzarello","(704)788-2304","","","","","","Lisa S Azzarello","","MHL"
"944891","Mental Health Homes","Wilmington Road Group Home","2248 Wingate Road","","Fayetteville","NC","28304","Cumberland","(910)424-2121","","(910)424-7045","","","800 Wilmington Road","Fayetteville","NC","28304",T,"MHL-026-048","RHA Health Services NC, LLC",04/30/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Samantha Scott","(910)424-2121","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","","","RHA Health Services NC, LLc","17 Church Street Asheville, NC 28801","MHL"
"921983","Mental Health Homes","Wilson Smith Cottage","PO Box 12818","Wilson Smith Cottage","Winston Salem","NC","27117","Forsyth","(336)785-3813","","(336)785-7633","","","185 Martindale Road","Winston Salem","NC","27107",T,"MHL-034-045","Lutheran Family Services in the Carolinas",04/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Eureka Reid","(336)785-3813","","","","","","Myra Griffie","","MHL"
"932083","Mental Health Homes","WNC Group Home - Kenmore","PO Box 7588","","Asheville","NC","28802-7588","Buncombe","(828)277-0204","","(828)274-1424","","","1 Kenmore Street","Asheville","NC","28803",T,"MHL-011-076","W N C Group Home for Autistic Persons, Inc.",02/01/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Chrissie Gulden","(828)277-0204","","","","","","Chrissie Gulden","","MHL"
"080671","Mental Health Homes","WNC Group Home - Montford","PO Box 7588","","Asheville","NC","28802-7588","Buncombe","(828)274-7175","","(828)274-1424","","","5 Kenmore Street","Asheville","NC","28803",T,"MHL-011-105","WNC Group Home For Autistic Persons, Inc.",02/22/1995,01/01/2018,12/31/2018,F,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Chrissie Gulden","(828)274-7175","","","","","","Chrissie Gulden","","MHL"
"942816","Mental Health Homes","WNC Group Home - Ora","PO Box 7588","","Asheville","NC","28802-7588","Buncombe","(828)253-0291","","(828)274-1424","","","95 Ora Street","Asheville","NC","28801",T,"MHL-011-011","Western NC Gr. Home for Autistic Persons, Inc.",05/28/1985,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Chrissie Gulden","(828)274-8368","","","","","","Chrissie Gulden","","MHL"
"080102","Mental Health Homes","Wooding Place Group Home","301 Tenth Street NW, Suite B101","","Conover","NC","28613","Cleveland","(704)730-8194","","(704)730-8197","","","112 Wooding Place","Kings Mountain","NC","28086",T,"MHL-023-150","Educare Community Living Corporation - North Carolina",11/15/1995,01/01/2018,12/31/2018,F,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Nickie Wright","(828)466-6023","","","","","","Patrick Kelley","","MHL"
