FID,ID,SECCLASS,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,WEBSITE,NPI,ENT_TYPE,ORGAN_NAME,PROVID_11,PROVID_12,PROVID_20,PROVID_21,PROVID_22,PROVID_23,PROVID_24,PROVID_25,PROVID_26,PROVID_27,PROVID_36,LASTUP_37,HEALTH_47,PROVID_48,PROVID_49,HEALTH_51,PROVID_52,PROVID_53,HEALTH_55,PROVID_56,PROVID_57,HEALTH_59,PROVID_60,PROVID_61,HEALTH_63,PROVID_64,PROVID_65,HEALTH_67,PROVID_68,PROVID_69,HEALTH_71,PROVID_72,PROVID_73,HEALTH_75,PROVID_76,PROVID_77,HEALTH_79,PROVID_80,PROVID_81,HEALTH_83,PROVID_84,PROVID_85,HEALTH_87,PROVID_88,PROVID_89,HEALTH_91,PROVID_92,PROVID_93,HEALTH_95,PROVID_96,PROVID_97,HEALTH_99,PROVID_100,PROVID_101,HEALTH_103,PROVID_104,PROVID_105
45915,11680884,UNCLASSIFIED,CVS - 7580,919-938-0591,1180 NORTH BRIGHTLEAF BOULEVARD, ,SMITHFIELD,NC,27577,4228,JOHNSTON,37101, , , , ,2010-06-04T00:00:00.000Z,ALT REF,2010-06-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,705561180,-78.3160027,35.518059,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1306949094,2,REVCO DISCOUNT DRUG CENTERS INC,CVS PHARMACY # 07580,3,1 CVS DR,PO BOX 1075,WOONSOCKET,RI,028956146,US, , ,09/07/2006,11/18/2009,3336C0003X, , ,333600000X,6773,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45916,11689294,UNCLASSIFIED,SOUTHSIDE DRUG COMPANY,252-438-5128,1005 NICHOLAS STREET, ,HENDERSON,NC,27536,4945,VANCE,37181, , , , ,2010-09-16T00:00:00.000Z,ALT REF,2010-09-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102448973,-78.4051198,36.3170973,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1235222662,2,SOUTHSIDE DRUG COMPANY INC,SOUTHSIDE DRUG COMPANY,3,1005 NICHOLAS ST, ,HENDERSON,NC,275364945,US,2524385128,2524385129,09/30/2006,08/28/2007,3336C0003X, , ,333600000X,02204,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45917,11669211,UNCLASSIFIED,WALGREENS - 6579,252-754-2099,671 SOUTH MEMORIAL DRIVE, ,GREENVILLE,NC,27834,2856,PITT,37147, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102379133,-77.3937949,35.6089073,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1093720195,2,WALGREEN CO,WALGREENS #06579,3,1901 E VOORHEES ST,MS #720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/29/2006,06/10/2008,3336C0003X, , ,332B00000X, , ,333600000X,7841,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45918,11673652,UNCLASSIFIED,CAROLINA COMPOUNDING CENTER,919-751-2600,1208 PARKWAY DRIVE,SUITE B,GOLDSBORO,NC,27534,9432,WAYNE,37191, , , , ,2010-09-22T00:00:00.000Z,PHONE,2010-09-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,749319283,-77.9353177,35.3838788,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS, ,1245241801,2,CAROLINA COMPOUNDING CENTER INC, , ,1208 PARKWAY DR STE B, ,GOLDSBORO,NC,275349432,US, , ,08/10/2006,07/08/2007,332B00000X, , ,333600000X,NC8123,NC,3336C0003X, , ,3336S0011X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45919,11654264,UNCLASSIFIED,BUNN DRUG,919-497-1700,382 WEST NC HIGHWAY 98, ,BUNN,NC,27508, ,FRANKLIN,37069, , , , ,2010-06-03T00:00:00.000Z,ALT REF,2010-06-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102369159,-78.2585759,35.9594315,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BUNNDRUG.COM,1477599850,2,CORNER DRUG STORES INC,BUNN DRUG,3,23 EAST HIGHWAY 98,SUITE 100,BUNN,NC,27508,US,9194971700,9194971777,06/22/2006,03/08/2010,333600000X, , ,3336C0003X,09206,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45920,11694997,UNCLASSIFIED,MIDDLESEX PHARMACY,252-235-4367,10196 SOUTH NASH STREET, ,MIDDLESEX,NC,27557, ,NASH,37127, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102403350,-78.2043016,35.7884565,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1831263227,2,MIDDLESEX PHARMACY INC, , ,PO BOX 310, ,MIDDLESEX,NC,275570310,US, , ,11/20/2006,07/09/2007,333600000X,03786,NC,3336C0003X, , ,332BP3500X,3786,NC,335E00000X,3786,NC,332B00000X,3786,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45921,11669190,UNCLASSIFIED,WALGREENS - 9156,919-570-3249,941 DURHAM ROAD, ,WAKE FOREST,NC,27587,8794,WAKE,37183, , , , ,2010-05-25T00:00:00.000Z,ALT REF,2010-05-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,112129655,-78.5427904,35.9771538,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1568477651,2,WALGREEN CO,WALGREENS #09156,3,1901 E VOORHEES ST,MAILSTOP #720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/29/2006,06/10/2008,3336C0003X, , ,332B00000X, , ,333600000X,9059,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45924,11664365,UNCLASSIFIED,REALO DISCOUNT DRUGS,252-527-6929,300 NORTH QUEEN STREET, ,KINSTON,NC,28501,4932,LENOIR,37107, , , , ,2010-06-04T00:00:00.000Z,ALT REF,2010-06-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102366526,-77.5814284,35.2625135,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.REALODRUGS.COM,1164442992,2,EASTERN CAROLINA PHARMACY CARE INC,REALO DISCOUNT DRUG,3,300 N QUEEN ST, ,KINSTON,NC,285014932,US,2525276929,2525278247,07/21/2006,07/08/2007,3336C0003X,09304,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45925,11666093,UNCLASSIFIED,SUPERTARGET,919-761-1002,12000 RETAIL DRIVE, ,WAKE FOREST,NC,27587,7353,WAKE,37183, , , , ,2010-05-25T00:00:00.000Z,ALT REF,2010-05-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,799382259,-78.5417555,35.9749177,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TARGET.COM,1285656074,2,TARGET CORPORATION AND SUBSIDIARIES,TARGET PHARMACY,3,1000 NICOLLET MALL # 0910, ,MINNEAPOLIS,MN,554032542,US, , ,07/24/2006,09/15/2008,332B00000X, , ,333600000X, , ,3336C0003X,8219,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45927,11707918,UNCLASSIFIED,REALO DISCOUNT DRUGS,252-355-3538,1913 EAST FIRE TOWER ROAD, ,GREENVILLE,NC,27858,4126,PITT,37147, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102809393,-77.3537944,35.566632,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.REALODRUGS.COM,1174779607,2,"REALO DISCOUNT DRUG STORES OF EASTERN NORTH CAROLINA, INC",REALO DISCOUNT DRUGS,3,1913 E FIRE TOWER RD,SUITE E,GREENVILLE,NC,278584126,US,2523553538,2527583324,08/15/2008,06/09/2009,3336C0003X,10149,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45928,11661345,UNCLASSIFIED,SAM'S CLUB - 8223,919-833-4770,2537 SOUTH SAUNDERS STREET, ,RALEIGH,NC,27603,2843,WAKE,37183, , , , ,2010-05-25T00:00:00.000Z,ALT REF,2010-06-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,17115300,-78.645836,35.7504248,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SAMSCLUB.COM,1861419038,2,SAMS EAST INC,SAMS PHARMACY,3,702 SW 8TH ST, ,BENTONVILLE,AR,727166209,US, , ,07/16/2006,01/26/2009,333600000X, , ,332B00000X, , ,3336C0003X,8812,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45929,11709181,UNCLASSIFIED,CVS - 8959,919-554-1183,1190 UNITED STATES HIGHWAY 1, ,YOUNGSVILLE,NC,27596, ,FRANKLIN,37069, , , , ,2010-06-02T00:00:00.000Z,ALT REF,2010-06-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,763013666,-78.4970094,36.0406784,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1144467077,2,"NORTH CAROLINA CVS PHARMACY, L.L.C.",CVS PHARMACY # 08959,3,1 CVS DR, ,WOONSOCKET,RI,028956146,US,4017651500,4017707108,01/14/2009,06/02/2009,332B00000X, , ,3336C0003X, , ,333600000X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45931,11661004,UNCLASSIFIED,WAL-MART SUPERCENTER - 1379,252-355-3001,210 GREENVILLE BOULEVARD, ,GREENVILLE,NC,27834,6908,PITT,37147, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23006423,-77.3876003,35.5775424,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALMART.COM,1376560524,2,WAL-MART STORES EAST LP,WAL-MART PHARMACY,3,702 SW 8TH ST, ,BENTONVILLE,AR,727166209,US, , ,07/16/2006,01/26/2009,332B00000X, , ,333600000X, , ,3336C0003X,7968,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45932,11698330,UNCLASSIFIED,TAYLOR DRUG COMPANY,252-585-0721,118 EAST MAIN STREET, ,CONWAY,NC,27820, ,NORTHAMPTON,37131, , , , ,2010-06-14T00:00:00.000Z,ALT REF,2010-06-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,90771982,-77.2277319,36.4371714,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1073663134,2,TAYLOR DRUG COMPANY INC, , ,PO BOX 305,118 E MAIN ST,CONWAY,NC,278200305,US,2525850721,2525850780,01/11/2007,07/08/2007,3336C0003X,07929,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45934,11661338,UNCLASSIFIED,WAL-MART SUPERCENTER - 5046,919-550-7377,805 TOWN CENTRE BOULEVARD, ,CLAYTON,NC,27520,2179,JOHNSTON,37101, , , , ,2010-06-04T00:00:00.000Z,ALT REF,2010-06-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,766352528,-78.4975245,35.6616547,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALMART.COM,1598782765,2,WAL-MART STORES EAST LP,WAL-MART PHARMACY,3,702 SW 8TH ST, ,BENTONVILLE,AR,727166209,US, , ,07/16/2006,01/26/2009,332B00000X, , ,333600000X, , ,3336C0003X,8293,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45935,11658118,UNCLASSIFIED,KROGER,919-471-3933,5116 NORTH ROXBORO STREET, ,DURHAM,NC,27704,1420,DURHAM,37063, , , , ,2010-06-15T00:00:00.000Z,ALT REF,2010-06-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,17081956,-78.9064464,36.0692545,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.KROGER.COM,1649204439,2,KROGER LIMITED PARTNERSHIP I,KROGER PHARMACY,3,3631 PETERS CREEK RD NW, ,ROANOKE,VA,240192809,US,5405633593,5405631436,07/10/2006,06/24/2009,333600000X, , ,332B00000X, , ,3336C0003X,5772,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45937,11661344,UNCLASSIFIED,WAL-MART SUPERCENTER - 5292,919-212-6169,4431 NEW BERN AVENUE, ,RALEIGH,NC,27610,1443,WAKE,37183, , , , ,2010-05-25T00:00:00.000Z,ALT REF,2010-05-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,17005315,-78.5601433,35.8008715,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALMART.COM,1952328122,2,WAL-MART STORES EAST LP,WAL-MART PHARMACY,3,702 SW 8TH ST, ,BENTONVILLE,AR,727166209,US, , ,07/16/2006,01/26/2009,332B00000X, , ,333600000X, , ,3336C0003X,8532,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45938,11698264,UNCLASSIFIED,EAST CAROLINA UNIVERSITY BRODY SCHOOL OF MEDICINE - FAMILY PRACTICE CENTER PHARMACY,252-744-4680,600 MOYE BOULEVARD,FAMILY MEDICINE CENTER,GREENVILLE,NC,27834, ,PITT,37147, , , , ,2010-06-15T00:00:00.000Z,ALT REF,2010-06-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,772094655,-77.4026455,35.6085755,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ECU.EDU,1619027034,2,EAST CAROLINA UNIVERSITY BRODY SCHOOL OF MEDCINE,FAMILY PRACTICE CENTER PHARMACY,3,600 MOYE BLVD,FAMILY MEDICINE CENTER,GREENVILLE,NC,278344300,US,2527444680,2527443804,01/10/2007,07/08/2007,333600000X,03751,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45940,11687358,UNCLASSIFIED,RITE AID - 11371,919-557-5473,1372 NORTH MAIN STREET, ,FUQUAY VARINA,NC,27526,2617,WAKE,37183, , , , ,2010-05-24T00:00:00.000Z,ALT REF,2010-05-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,135926331,-78.774699,35.5903959,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1801995048,2,EDC DRUG STORES,RITE AID PHARMACY 11371,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,09/22/2006,01/19/2010,332B00000X, , ,3336C0003X,8636,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45942,11698642,UNCLASSIFIED,ROCKY MOUNT MEDICAL PARK PHARMACY,252-443-7979,901 NORTH WINSTEAD AVENUE,SUITE 100,ROCKY MOUNT,NC,27804,8712,NASH,37127, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,109884392,-77.8429766,35.9790473,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1659423903,2,ROCKY MOUNT MEDICAL PARK PHARMACY INC,ROCKY MOUNT MEDICAL PARK PHARMACY,3,901 N WINSTEAD AVE,STE 100,ROCKY MOUNT,NC,278048467,US,2524437979,2524437419,01/17/2007,11/03/2009,333600000X, , ,332B00000X, , ,3336C0003X,5339,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45943,11672871,UNCLASSIFIED,WALGREENS - 7622,919-751-5548,2606 EAST ASH STREET, ,GOLDSBORO,NC,27534,4515,WAYNE,37191, , , , ,2010-06-15T00:00:00.000Z,ALT REF,2010-06-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102396552,-77.9540881,35.371428,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1669489662,2,WALGREEN CO,WALGREENS #07622,3,1901 E VOORHEES ST,MS #720,DANVILLE,IL,618344509,US,2175548964,2175548546,08/02/2006,06/10/2008,332B00000X, , ,3336C0003X, , ,333600000X,8456,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45944,11707975,UNCLASSIFIED,CVS - 4988,252-459-3540,101 WEST WASHINGTON STREET, ,NASHVILLE,NC,27856,1353,NASH,37127, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102399455,-77.9660459,35.9742789,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1578710521,2,"NORTH CAROLINA CVS PHARMACY, L.L.C.",CVS PHARMACY # 04988,3,1 CVS DR,BOX 1075-PHARMACY ENROLLMENTS,WOONSOCKET,RI,028956146,US,4017651500,4017707108,08/21/2008,10/05/2009,332B00000X, , ,3336C0003X, , ,333600000X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45945,11674275,UNCLASSIFIED,3HC,919-735-1387,2402 WAYNE MEMORIAL DRIVE, ,GOLDSBORO,NC,27534,1728,WAYNE,37191, , , , ,2010-10-06T00:00:00.000Z,ALT REF,2010-10-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102884727,-77.9594485,35.3985935,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.3HC.ORG,1871506469,2,"HOME HEALTH & HOSPICE CARE, INC.",3 HC PHARMACY,5,2402 WAYNE MEMORIAL DR, ,GOLDSBORO,NC,275341728,US,9195870725,9197359957,08/14/2006,06/12/2008,3336S0011X,8238,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45946,11665876,UNCLASSIFIED,TARGET,919-778-1521,1204 SUNBURST DRIVE, ,GOLDSBORO,NC,27534,8202,WAYNE,37191, , , , ,2010-06-15T00:00:00.000Z,ALT REF,2010-06-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102621114,-77.9391707,35.3801379,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TARGET.COM,1073535639,2,TARGET CORPORATION AND SUBSIDIARIES,TARGET PHARMACY,3,1000 NICOLLET MALL # 0910, ,MINNEAPOLIS,MN,554032542,US, , ,07/24/2006,09/15/2008,332B00000X, , ,333600000X, , ,3336C0003X,5991,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45947,11698583,UNCLASSIFIED,HARRIS TEETER - 287,252-355-3083,2120 EAST FIRE TOWER ROAD, ,GREENVILLE,NC,27858,8013,PITT,37147, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,772026770,-77.3486183,35.5669962,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HARRISTEETER.COM,1699827261,2,"HARRIS TEETER, INC.",HARRIS TEETER PHARMACY,5,701 CRESTDALE RD, ,MATTHEWS,NC,281051700,US,7045443100,7048446556,01/17/2007,03/08/2010,3336C0003X,09464,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45949,11708855,UNCLASSIFIED,CARLIE C'S IGA,919-736-1973,1805 WAYNE MEMORIAL DRIVE, ,GOLDSBORO,NC,27534,2241,WAYNE,37191, , , , ,2010-06-09T00:00:00.000Z,ALT REF,2010-06-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,753827879,-77.9722844,35.3962563,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CARLIECS.COM,1891940060,2,CARLIE C'S OF MEMORIAL DRIVE,CARLIE C'S PHARMACY #835,3,1805 WAYNE MEMORIAL DR, ,GOLDSBORO,NC,275342241,US,9197361973,9197361984,12/01/2008,12/15/2009,3336C0003X,10203,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45950,11663478,UNCLASSIFIED,HEALTHWISE PHARMACY,252-752-0338,615-B SOUTH MEMORIAL DRIVE, ,GREENVILLE,NC,27834,2856,PITT,37147, , , , ,2010-06-07T00:00:00.000Z,ALT REF,2010-06-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,771960843,-77.3929692,35.6113356,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HEALTHWISEPHARMACY.COM,1689691206,2,"HEALTHWISE PHARMACY OF GREENVILLE, INC.",THERAPEUTIC SOLUTIONS VITAL CARE,3,PO BOX 5047, ,MERIDIAN,MS,393025047,US,8004474095,6014827490,07/17/2006,06/04/2008,332BP3500X,8829,NC,332BX2000X,8829,NC,333600000X,8829,NC,3336H0001X,8829,NC,3336L0003X,8829,NC,3336S0011X,8829,NC,332B00000X,8829,NC, , , , , , , , , , , , , , , , , , , , , , , , 
45953,11701687,UNCLASSIFIED,COMMWELL HEALTH,910-567-6194,3331 EASY STREET, ,DUNN,NC,28334,7988,SAMPSON,37163, , , , ,2010-06-08T00:00:00.000Z,ALT REF,2010-06-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,125309355,-78.4511994,35.2430587,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.COMMWELLHEALTH.ORG,1437288172,2,"TRI-COUNTY COMMUNITY HEALTH COUNCIL, INC.",TRI-COUNTY COMMUNITY HEALTH CENTER,3,PO BOX 227, ,NEWTON GROVE,NC,283660227,US,9105676194,9105675342,03/05/2007,07/08/2007,3336C0002X,03478,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45955,11689403,UNCLASSIFIED,FOOD LION - 2580,252-566-9595,301 EAST WASHINGTON STREET, ,LA GRANGE,NC,28551,1834,LENOIR,37107, , , , ,2010-06-04T00:00:00.000Z,ALT REF,2010-06-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,102636675,-77.7824545,35.3038138,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.FOODLION.COM,1225121692,2,FOOD LION LLC,FOOD LION PHARMACY #2580,3,PO BOX 1000, ,PORTLAND,ME,041045005,US,2078853161,2078853121,09/30/2006,08/08/2008,332B00000X,8222,NC,3336C0003X,8222,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45956,11689400,UNCLASSIFIED,FOOD LION - 420,919-471-0817,3808 GUESS ROAD, ,DURHAM,NC,27705,1506,DURHAM,37063, , , , ,2010-06-02T00:00:00.000Z,ALT REF,2010-06-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,17082391,-78.9277752,36.0581936,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.FOODLION.COM,1598858961,2,FOOD LION LLC,FOOD LION PHARMACY,3,PO BOX 1000 MSC 3000, ,PORTLAND,ME,041045005,US, , ,09/30/2006,07/08/2007,333600000X,7868,NC,3336C0003X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54963,11702553,UNCLASSIFIED,BEAR DRUGS OF NAGS HEAD,252-441-1252,4711 SOUTH CROATAN HIGHWAY, ,NAGS HEAD,NC,27959,8997,DARE,37055, , , , ,2010-08-25T00:00:00.000Z,PHONE,2010-08-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,724942217,-75.6175678,35.9434389,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS, ,1821117318,2,BEAR DRUGS OF NAGS HEAD INC., , ,PO BOX 988, ,KITTY HAWK,NC,279490988,US,2524411252, ,03/28/2007,07/08/2007,3336C0003X,09507,NC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
